2016-07-31	14:42:15	Anna	28
2016-07-31	14:42:17	Tormentor	4
2016-07-31	14:42:22	Tormentor	18
2016-07-31	14:42:23	Alobar	13
2016-07-31	14:42:28	Alobar	17
2016-07-31	14:42:31	Alobar	18
2016-07-31	14:42:43	Alobar	39
2016-07-31	14:42:47	Alobar	15
2016-07-31	14:42:51	Tormentor	2
2016-07-31	14:42:55	Alobar	8
2016-07-31	14:42:58	Alobar	13
2016-07-31	14:43:30	Tormentor	2
2016-07-31	14:43:34	Alobar	5
2016-07-31	14:43:35	Tormentor	31
2016-07-31	14:43:37	Tormentor	18
2016-07-31	14:43:39	Alobar	11
2016-07-31	14:43:43	Alobar	18
2016-07-31	14:43:44	Alobar	6
2016-07-31	14:43:48	Alobar	18
2016-07-31	14:43:49	Alobar	5
2016-07-31	14:43:50	Alobar	9
2016-07-31	14:43:52	Alobar	17
2016-07-31	14:43:56	Alobar	24
2016-07-31	14:44:00	Alobar	11
2016-07-31	14:44:05	Alobar	10
2016-07-31	14:44:13	Tormentor	28
2016-07-31	14:44:18	Alobar	13
2016-07-31	14:44:18	Alobar	6
2016-07-31	14:44:19	Alobar	8
2016-07-31	14:44:24	Alobar	27
2016-07-31	14:44:28	Alobar	19
2016-07-31	14:44:30	Alobar	14
2016-07-31	14:44:32	Jakyx	42
2016-07-31	14:44:41	Alobar	18
2016-07-31	14:44:45	Alobar	24
2016-07-31	14:44:47	Alobar	18
2016-07-31	14:44:48	Alobar	2
2016-07-31	14:45:09	Alobar	44
2016-07-31	14:45:11	Alobar	16
2016-07-31	14:45:13	Alobar	7
2016-07-31	14:45:43	Jakyx	29
2016-07-31	14:45:53	Jakyx	7
2016-07-31	14:46:02	Jakyx	40
2016-07-31	15:18:48	Tormentor	20
2016-07-31	15:18:56	Lonelos	6
2016-07-31	15:19:02	Lonelos	32
2016-07-31	15:25:30	Tormentor	11
2016-07-31	15:25:32	Tormentor	12
2016-07-31	15:25:32	Anna	113
2016-07-31	15:25:35	Tormentor	12
2016-07-31	15:25:35	Anna	102
2016-07-31	15:25:44	Lonelos	23
2016-07-31	15:26:03	Tormentor	2
2016-07-31	17:01:12	Tormentor	12
2016-07-31	17:01:12	Anna	118
2016-07-31	17:01:32	Tormentor	24
2016-07-31	17:26:49	Tormentor	22
2016-07-31	17:26:49	Anna	121
2016-07-31	17:33:02	Tormentor	12
2016-07-31	17:33:02	Anna	118
2016-07-31	18:57:25	Tormentor	12
2016-07-31	18:57:25	Anna	113
2016-07-31	20:28:54	Alobar	3
2016-07-31	20:29:04	Alobar	14
2016-07-31	20:29:11	Troga	18
2016-07-31	20:29:30	Tormentor	5
2016-07-31	20:29:37	Troga	16
2016-07-31	20:29:52	Troga	17
2016-07-31	20:29:56	Troga	24
2016-07-31	20:29:57	Troga	8
2016-07-31	20:30:33	Alobar	2
2016-07-31	20:30:39	Alobar	37
2016-07-31	20:30:40	Alobar	12
2016-07-31	20:30:41	Alobar	10
2016-07-31	20:30:57	Troga	6
2016-07-31	20:32:23	Troga	32
2016-07-31	20:32:24	Troga	3
2016-07-31	20:32:28	Troga	7
2016-07-31	20:32:37	Troga	41
2016-07-31	20:33:28	Alobar	3
2016-07-31	20:33:32	Alobar	9
2016-07-31	20:33:41	Alobar	46
2016-07-31	20:33:42	Alobar	2
2016-07-31	20:33:47	Alobar	20
2016-07-31	20:33:51	Alobar	28
2016-07-31	20:33:52	Alobar	9
2016-07-31	20:33:59	Alobar	33
2016-07-31	20:34:01	Alobar	9
2016-07-31	20:34:03	Alobar	6
2016-07-31	20:34:05	Alobar	11
2016-07-31	20:34:11	Alobar	41
2016-07-31	20:34:12	Troga	21
2016-07-31	20:34:20	Alobar	13
2016-07-31	20:34:20	Anna	12
2016-07-31	20:34:32	Alobar	20
2016-07-31	20:34:34	Alobar	11
2016-07-31	20:34:41	Alobar	32
2016-07-31	20:34:47	Troga	4
2016-07-31	20:34:52	Troga	28
2016-07-31	20:34:55	Troga	6
2016-07-31	20:35:02	Troga	13
2016-07-31	20:35:04	Troga	10
2016-07-31	20:35:08	Alobar	28
2016-07-31	20:35:29	Troga	5
2016-07-31	20:35:41	Troga	22
2016-07-31	20:35:49	Alobar	3
2016-07-31	20:35:54	Troga	72
2016-07-31	20:35:54	Alobar	34
2016-07-31	20:36:00	Alobar	40
2016-07-31	20:36:02	Alobar	18
2016-07-31	20:36:04	Alobar	4
2016-07-31	20:36:07	Troga	6
2016-07-31	20:36:13	Alobar	6
2016-07-31	20:36:53	Troga	64
2016-07-31	20:36:57	Troga	19
2016-07-31	20:37:00	Troga	17
2016-07-31	20:37:13	Troga	49
2016-07-31	20:37:15	Troga	6
2016-07-31	20:37:17	Troga	17
2016-07-31	20:37:17	Alobar	4
2016-07-31	20:37:19	Troga	5
2016-07-31	20:37:27	Alobar	35
2016-07-31	20:59:35	Troga	65
2016-07-31	21:33:22	Tormentor	8
2016-07-31	21:33:25	Tormentor	18
2016-07-31	21:33:25	Anna	134
2016-07-31	21:33:30	Tormentor	4
2016-07-31	21:33:38	Tormentor	14
2016-07-31	21:34:02	Alobar	20
2016-07-31	21:34:08	Tormentor	4
2016-07-31	21:34:10	Tormentor	10
2016-07-31	21:34:13	Alobar	3
2016-07-31	21:34:23	Tormentor	29
2016-07-31	21:34:26	Tormentor	2
2016-07-31	21:34:33	Alobar	20
2016-07-31	21:34:33	Anna	118
2016-07-31	21:34:40	Alobar	8
2016-07-31	21:35:04	Tormentor	30
2016-07-31	21:36:09	Alobar	21
2016-07-31	21:37:51	Tormentor	16
2016-07-31	21:38:00	Alobar	9
2016-07-31	21:38:03	Alobar	7
2016-07-31	21:43:34	Tormentor	4
2016-07-31	21:46:23	Tormentor	64
2016-07-31	21:46:26	Tormentor	3
2016-07-31	21:46:28	Tormentor	3
2016-07-31	21:46:31	Tormentor	16
2016-07-31	21:46:34	Alobar	11
2016-07-31	21:46:35	Tormentor	22
2016-07-31	21:46:37	Alobar	4
2016-07-31	21:46:38	Alobar	4
2016-07-31	21:46:41	Alobar	16
2016-07-31	21:46:44	Alobar	16
2016-07-31	21:46:46	Alobar	16
2016-07-31	21:46:51	Tormentor	42
2016-07-31	21:46:51	Alobar	19
2016-07-31	21:46:56	Alobar	9
2016-07-31	21:46:57	Tormentor	53
2016-07-31	21:46:57	Alobar	6
2016-07-31	21:47:05	Alobar	23
2016-07-31	21:47:24	Alobar	28
2016-07-31	21:47:27	Alobar	14
2016-07-31	21:47:33	Alobar	18
2016-07-31	21:47:55	Tormentor	24
2016-07-31	21:47:59	Tormentor	23
2016-07-31	21:48:04	Tormentor	34
2016-07-31	21:48:07	Alobar	4
2016-07-31	21:48:08	Alobar	14
2016-07-31	21:48:11	Alobar	17
2016-07-31	21:48:13	Alobar	15
2016-07-31	21:48:14	Alobar	8
2016-07-31	21:48:20	Alobar	16
2016-07-31	21:48:21	Alobar	13
2016-07-31	22:07:44	Tormentor	166
2016-07-31	22:08:14	Alobar	1
2016-07-31	22:08:17	Alobar	3
2016-07-31	22:08:18	Alobar	6
2016-07-31	22:08:46	Alobar	30
2016-07-31	22:08:51	Alobar	35
2016-07-31	22:08:53	Alobar	12
2016-07-31	22:09:00	Alobar	27
2016-07-31	22:09:02	Alobar	8
2016-07-31	22:17:42	Tormentor	29
2016-07-31	22:17:42	Anna	13
2016-07-31	22:17:51	Tormentor	19
2016-07-31	22:17:57	Alobar	3
2016-07-31	22:17:58	Alobar	3
2016-07-31	22:17:59	Alobar	10
2016-07-31	22:18:00	Tormentor	40
2016-07-31	22:18:02	Alobar	15
2016-07-31	22:20:17	Tormentor	16
2016-07-31	22:20:19	Tormentor	12
2016-07-31	22:20:52	Alobar	4
2016-07-31	22:22:46	Tormentor	52
2016-07-31	22:22:58	Alobar	21
2016-07-31	22:23:06	Tormentor	100
2016-07-31	22:23:06	Anna	13
2016-07-31	22:24:35	Alobar	1
2016-07-31	22:24:46	Alobar	37
2016-07-31	22:24:51	Alobar	15
2016-07-31	22:25:25	Tormentor	46
2016-07-31	22:25:25	Anna	12
2016-07-31	22:25:45	Alobar	18
2016-07-31	22:25:48	Alobar	2
2016-07-31	22:25:49	Alobar	7
2016-07-31	22:25:59	Tormentor	39
2016-07-31	22:26:08	Alobar	3
2016-07-31	22:26:08	Alobar	4
2016-07-31	22:26:14	Alobar	32
2016-07-31	22:26:16	Alobar	17
2016-07-31	22:26:18	Tormentor	74
2016-07-31	22:26:25	Tormentor	3
2016-07-31	22:26:30	Tormentor	2
2016-07-31	22:26:35	Alobar	8
2016-07-31	22:26:36	Alobar	9
2016-07-31	22:26:42	Tormentor	21
2016-07-31	22:26:46	Alobar	48
2016-07-31	22:26:46	Tormentor	5
2016-07-31	22:26:46	Anna	17
2016-07-31	22:27:07	Alobar	21
2016-07-31	22:27:11	Alobar	23
2016-07-31	22:27:15	Tormentor	29
2016-07-31	22:27:19	Alobar	3
2016-07-31	22:27:20	Alobar	5
2016-07-31	22:27:22	Alobar	20
2016-07-31	22:27:26	Alobar	32
2016-07-31	22:27:26	Alobar	2
2016-07-31	22:27:34	Tormentor	48
2016-07-31	22:32:07	Alobar	31
2016-07-31	22:32:08	Alobar	54
2016-07-31	22:32:18	Tormentor	4
2016-07-31	22:32:20	Tormentor	15
2016-07-31	22:32:20	Anna	104
2016-07-31	22:32:24	Tormentor	16
2016-07-31	22:32:33	Alobar	1
2016-07-31	22:32:35	Alobar	11
2016-07-31	22:32:37	Alobar	19
2016-07-31	22:32:43	Alobar	33
2016-07-31	22:32:47	Tormentor	7
2016-07-31	22:32:49	Alobar	16
2016-07-31	22:33:13	Tormentor	48
2016-07-31	22:33:28	Alobar	3
2016-07-31	22:33:33	Alobar	11
2016-07-31	22:33:38	Alobar	15
2016-07-31	22:33:38	Alobar	2
2016-07-31	22:33:56	Tormentor	68
2016-07-31	22:34:04	Alobar	4
2016-07-31	22:34:05	Alobar	4
2016-07-31	22:34:09	Alobar	13
2016-07-31	22:34:10	Tormentor	66
2016-07-31	22:34:19	Alobar	31
2016-07-31	22:34:21	Tormentor	45
2016-07-31	22:36:03	Alobar	15
2016-07-31	22:36:03	Anna	130
2016-07-31	22:57:41	Troga	30
2016-07-31	23:01:24	Alobar	6
2016-07-31	23:01:24	Anna	13
2016-07-31	23:01:25	Alobar	6
2016-07-31	23:01:28	Alobar	11
2016-07-31	23:02:16	Troga	15
2016-07-31	23:02:23	Alobar	4
2016-07-31	23:02:24	Jakyx	6
2016-07-31	23:02:39	Troga	6
2016-07-31	23:02:39	Jakyx	6
2016-07-31	23:02:39	Anna	30
2016-07-31	23:02:43	Troga	6
2016-07-31	23:03:51	Jakyx	14
2016-07-31	23:04:03	Jakyx	10
2016-07-31	23:04:21	Troga	6
2016-07-31	23:23:05	Troga	11
2016-07-31	23:47:03	Jakyx	18
2016-07-31	23:47:13	Troga	7
2016-07-31	23:47:21	Jakyx	7
2016-07-31	23:47:23	Jakyx	5
2016-07-31	23:47:23	Jakyx	2
2016-07-31	23:47:28	Troga	16
2016-07-31	23:47:33	Alobar	3
2016-07-31	23:47:34	Alobar	4
2016-07-31	23:47:39	Alobar	16
2016-07-31	23:47:41	Alobar	7
2016-07-31	23:47:51	Troga	19
2016-07-31	23:47:54	Alobar	1
2016-07-31	23:47:56	Troga	23
2016-07-31	23:47:57	Alobar	18
2016-07-31	23:47:58	Alobar	8
2016-07-31	23:47:59	Troga	16
2016-07-31	23:47:59	Alobar	7
2016-07-31	23:48:07	Alobar	24
2016-07-31	23:48:14	Troga	8
2016-07-31	23:48:17	Troga	17
2016-07-31	23:48:19	Alobar	16
2016-07-31	23:48:22	Troga	4
2016-07-31	23:48:28	Alobar	14
2016-07-31	23:48:29	Anna	182
2016-07-31	23:48:55	Jakyx	3
2016-07-31	23:48:58	Jakyx	7
2016-07-31	23:49:04	Alobar	3
2016-07-31	23:49:08	Jakyx	35
2016-07-31	23:49:18	Alobar	15
2016-07-31	23:49:19	Alobar	9
2016-07-31	23:49:21	Alobar	21
2016-07-31	23:49:24	Troga	9
2016-07-31	23:49:26	Alobar	11
2016-07-31	23:49:35	Alobar	40
2016-07-31	23:49:43	Troga	10
2016-07-31	23:49:43	Anna	28
2016-07-31	23:49:45	Troga	8
2016-07-31	23:49:59	Troga	28
2016-07-31	23:50:01	Troga	10
2016-07-31	23:50:06	Troga	12
2016-07-31	23:50:09	Alobar	11
2016-07-31	23:50:13	Alobar	20
2016-07-31	23:50:23	Troga	15
2016-07-31	23:50:25	Troga	6
2016-07-31	23:50:29	Troga	4
2016-07-31	23:50:30	Troga	8
2016-07-31	23:50:36	Troga	5
2016-07-31	23:50:42	Alobar	10
2016-07-31	23:50:45	Alobar	19
2016-07-31	23:51:14	Alobar	3
2016-07-31	23:51:20	Alobar	36
2016-07-31	23:51:34	Jakyx	26
2016-07-31	23:51:44	Alobar	27
2016-08-01	00:02:14	Tormentor	4
2016-08-01	00:02:17	Tormentor	3
2016-08-01	00:02:17	Anna	30
2016-08-01	00:02:17	Tormentor	2
2016-08-01	02:50:40	Tormentor	16
2016-08-01	02:50:40	Anna	117
2016-08-01	02:50:41	Tormentor	16
2016-08-01	02:50:41	Anna	117
2016-08-01	02:50:42	Tormentor	16
2016-08-01	02:50:42	Anna	111
2016-08-01	02:50:43	Tormentor	16
2016-08-01	02:50:43	Anna	111
2016-08-01	12:10:25	Lonelos	6
2016-08-01	12:10:25	Anna	19
2016-08-01	12:10:35	Lonelos	11
2016-08-01	12:10:37	Anna	153
2016-08-01	12:10:40	Lonelos	11
2016-08-01	12:10:42	Lonelos	11
2016-08-01	12:10:43	Lonelos	11
2016-08-01	12:11:05	Anna	127
2016-08-01	12:11:05	Anna	125
2016-08-01	12:11:05	Lonelos	21
2016-08-01	12:24:13	Alobar	5
2016-08-01	12:24:18	Lonelos	3
2016-08-01	12:24:18	Anna	36
2016-08-01	12:47:25	Lonelos	11
2016-08-01	12:50:47	Alobar	31
2016-08-01	12:50:51	Alobar	20
2016-08-01	12:50:55	Jakyx	6
2016-08-01	12:50:55	Anna	30
2016-08-01	12:55:53	Alobar	13
2016-08-01	12:56:01	Alobar	29
2016-08-01	12:56:11	Lonelos	17
2016-08-01	12:56:27	Lonelos	17
2016-08-01	12:56:31	Lonelos	29
2016-08-01	12:56:38	Alobar	4
2016-08-01	12:56:43	Alobar	13
2016-08-01	14:05:02	Sushi	11
2016-08-01	14:05:06	Sushi	12
2016-08-01	14:17:29	Alobar	4
2016-08-01	14:17:41	Alobar	6
2016-08-01	14:17:41	Anna	13
2016-08-01	14:38:14	Tormentor	6
2016-08-01	14:38:39	Lonelos	7
